Company,Date,Open,High,Low,Close,Volume,Adj Close
AAPL,18-Oct-16,118.18,118.209999,117.449997,117.470001,24553500,115.020332
AAPL,17-Oct-16,117.330002,117.839996,116.779999,117.550003,23624900,115.098663
AAPL,14-Oct-16,117.879997,118.169998,117.129997,117.629997,35652200,115.176987
AAPL,13-Oct-16,116.790001,117.440002,115.720001,116.980003,35192400,114.540543
AAPL,12-Oct-16,117.349998,117.980003,116.75,117.339996,37586800,114.893036
AAPL,11-Oct-16,117.699997,118.690002,116.199997,116.300003,64041000,113.874725
AAPL,10-Oct-16,115.019997,116.75,114.720001,116.050003,36236000,113.629944
AAPL,7-Oct-16,114.309998,114.559998,113.510002,114.059998,24358400,111.681435
AAPL,6-Oct-16,113.699997,114.339996,113.129997,113.889999,28779300,111.514984
AAPL,5-Oct-16,113.400002,113.660004,112.690002,113.050003,21453100,110.692505
AAPL,4-Oct-16,113.059998,114.309998,112.629997,113,29736800,110.643539
AAPL,3-Oct-16,112.709999,113.050003,112.279999,112.519997,21701800,110.173546
AAPL,30-Sep-16,112.459999,113.370003,111.800003,113.050003,36379100,110.692505
AAPL,29-Sep-16,113.160004,113.800003,111.800003,112.18,35887000,109.840637
AAPL,28-Sep-16,113.690002,114.639999,113.43,113.949997,29641100,111.57373
AAPL,27-Sep-16,113,113.18,112.339996,113.089996,24607400,110.731659
AAPL,26-Sep-16,111.639999,113.389999,111.550003,112.879997,29869400,110.526031
AAPL,23-Sep-16,114.419998,114.790001,111.550003,112.709999,52481200,110.359589
AAPL,22-Sep-16,114.349998,114.940002,114,114.620003,31074000,112.229767
AAPL,21-Sep-16,113.849998,113.989998,112.440002,113.550003,36003200,111.182068
AAPL,20-Sep-16,113.050003,114.120003,112.510002,113.57,34514300,111.201653
AAPL,19-Sep-16,115.190002,116.18,113.25,113.580002,47023000,111.211449
AAPL,16-Sep-16,115.120003,116.129997,114.040001,114.919998,79886900,112.523499
AAPL,15-Sep-16,113.860001,115.730003,113.489998,115.57,89983600,113.159943
AAPL,14-Sep-16,108.730003,113.029999,108.599998,111.769997,110888700,109.439186
AAPL,13-Sep-16,107.510002,108.790001,107.239998,107.949997,62176200,105.698853
AAPL,12-Sep-16,102.650002,105.720001,102.529999,105.440002,45292800,103.241196
AAPL,9-Sep-16,104.639999,105.720001,103.129997,103.129997,46557000,100.979362
AAPL,8-Sep-16,107.25,107.269997,105.239998,105.519997,53002000,103.319534
AAPL,7-Sep-16,107.830002,108.760002,107.07,108.360001,42364300,106.100304
AAPL,6-Sep-16,107.900002,108.300003,107.510002,107.699997,26880400,105.454056
AAPL,2-Sep-16,107.699997,108,106.82,107.730003,26802500,105.483444
AAPL,1-Sep-16,106.139999,106.800003,105.620003,106.730003,26701500,104.504303
